,Lat,Lon,1948 - 1,1948 - 2,1948 - 3,1948 - 4,1948 - 5,1948 - 6,1948 - 7,1948 - 8,1948 - 9,1948 - 10,1948 - 11,1948 - 12,1949 - 1,1949 - 2,1949 - 3,1949 - 4,1949 - 5,1949 - 6,1949 - 7,1949 - 8,1949 - 9,1949 - 10,1949 - 11,1949 - 12,1950 - 1,1950 - 2,1950 - 3,1950 - 4,1950 - 5,1950 - 6,1950 - 7,1950 - 8,1950 - 9,1950 - 10,1950 - 11,1950 - 12,1951 - 1,1951 - 2,1951 - 3,1951 - 4,1951 - 5,1951 - 6,1951 - 7,1951 - 8,1951 - 9,1951 - 10,1951 - 11,1951 - 12,1952 - 1,1952 - 2,1952 - 3,1952 - 4,1952 - 5,1952 - 6,1952 - 7,1952 - 8,1952 - 9,1952 - 10,1952 - 11,1952 - 12,1953 - 1,1953 - 2,1953 - 3,1953 - 4,1953 - 5,1953 - 6,1953 - 7,1953 - 8,1953 - 9,1953 - 10,1953 - 11,1953 - 12,1954 - 1,1954 - 2,1954 - 3,1954 - 4,1954 - 5,1954 - 6,1954 - 7,1954 - 8,1954 - 9,1954 - 10,1954 - 11,1954 - 12,1955 - 1,1955 - 2,1955 - 3,1955 - 4,1955 - 5,1955 - 6,1955 - 7,1955 - 8,1955 - 9,1955 - 10,1955 - 11,1955 - 12,1956 - 1,1956 - 2,1956 - 3,1956 - 4,1956 - 5,1956 - 6,1956 - 7,1956 - 8,1956 - 9,1956 - 10,1956 - 11,1956 - 12,1957 - 1,1957 - 2,1957 - 3,1957 - 4,1957 - 5,1957 - 6,1957 - 7,1957 - 8,1957 - 9,1957 - 10,1957 - 11,1957 - 12,1958 - 1,1958 - 2,1958 - 3,1958 - 4,1958 - 5,1958 - 6,1958 - 7,1958 - 8,1958 - 9,1958 - 10,1958 - 11,1958 - 12,1959 - 1,1959 - 2,1959 - 3,1959 - 4,1959 - 5,1959 - 6,1959 - 7,1959 - 8,1959 - 9,1959 - 10,1959 - 11,1959 - 12,1960 - 1,1960 - 2,1960 - 3,1960 - 4,1960 - 5,1960 - 6,1960 - 7,1960 - 8,1960 - 9,1960 - 10,1960 - 11,1960 - 12,1961 - 1,1961 - 2,1961 - 3,1961 - 4,1961 - 5,1961 - 6,1961 - 7,1961 - 8,1961 - 9,1961 - 10,1961 - 11,1961 - 12,1962 - 1,1962 - 2,1962 - 3,1962 - 4,1962 - 5,1962 - 6,1962 - 7,1962 - 8,1962 - 9,1962 - 10,1962 - 11,1962 - 12,1963 - 1,1963 - 2,1963 - 3,1963 - 4,1963 - 5,1963 - 6,1963 - 7,1963 - 8,1963 - 9,1963 - 10,1963 - 11,1963 - 12,1964 - 1,1964 - 2,1964 - 3,1964 - 4,1964 - 5,1964 - 6,1964 - 7,1964 - 8,1964 - 9,1964 - 10,1964 - 11,1964 - 12,1965 - 1,1965 - 2,1965 - 3,1965 - 4,1965 - 5,1965 - 6,1965 - 7,1965 - 8,1965 - 9,1965 - 10,1965 - 11,1965 - 12,1966 - 1,1966 - 2,1966 - 3,1966 - 4,1966 - 5,1966 - 6,1966 - 7,1966 - 8,1966 - 9,1966 - 10,1966 - 11,1966 - 12,1967 - 1,1967 - 2,1967 - 3,1967 - 4,1967 - 5,1967 - 6,1967 - 7,1967 - 8,1967 - 9,1967 - 10,1967 - 11,1967 - 12,1968 - 1,1968 - 2,1968 - 3,1968 - 4,1968 - 5,1968 - 6,1968 - 7,1968 - 8,1968 - 9,1968 - 10,1968 - 11,1968 - 12,1969 - 1,1969 - 2,1969 - 3,1969 - 4,1969 - 5,1969 - 6,1969 - 7,1969 - 8,1969 - 9,1969 - 10,1969 - 11,1969 - 12,1970 - 1,1970 - 2,1970 - 3,1970 - 4,1970 - 5,1970 - 6,1970 - 7,1970 - 8,1970 - 9,1970 - 10,1970 - 11,1970 - 12,1971 - 1,1971 - 2,1971 - 3,1971 - 4,1971 - 5,1971 - 6,1971 - 7,1971 - 8,1971 - 9,1971 - 10,1971 - 11,1971 - 12,1972 - 1,1972 - 2,1972 - 3,1972 - 4,1972 - 5,1972 - 6,1972 - 7,1972 - 8,1972 - 9,1972 - 10,1972 - 11,1972 - 12,1973 - 1,1973 - 2,1973 - 3,1973 - 4,1973 - 5,1973 - 6,1973 - 7,1973 - 8,1973 - 9,1973 - 10,1973 - 11,1973 - 12,1974 - 1,1974 - 2,1974 - 3,1974 - 4,1974 - 5,1974 - 6,1974 - 7,1974 - 8,1974 - 9,1974 - 10,1974 - 11,1974 - 12,1975 - 1,1975 - 2,1975 - 3,1975 - 4,1975 - 5,1975 - 6,1975 - 7,1975 - 8,1975 - 9,1975 - 10,1975 - 11,1975 - 12,1976 - 1,1976 - 2,1976 - 3,1976 - 4,1976 - 5,1976 - 6,1976 - 7,1976 - 8,1976 - 9,1976 - 10,1976 - 11,1976 - 12,1977 - 1,1977 - 2,1977 - 3,1977 - 4,1977 - 5,1977 - 6,1977 - 7,1977 - 8,1977 - 9,1977 - 10,1977 - 11,1977 - 12,1978 - 1,1978 - 2,1978 - 3,1978 - 4,1978 - 5,1978 - 6,1978 - 7,1978 - 8,1978 - 9,1978 - 10,1978 - 11,1978 - 12,1979 - 1,1979 - 2,1979 - 3,1979 - 4,1979 - 5,1979 - 6,1979 - 7,1979 - 8,1979 - 9,1979 - 10,1979 - 11,1979 - 12,1980 - 1,1980 - 2,1980 - 3,1980 - 4,1980 - 5,1980 - 6,1980 - 7,1980 - 8,1980 - 9,1980 - 10,1980 - 11,1980 - 12,1981 - 1,1981 - 2,1981 - 3,1981 - 4,1981 - 5,1981 - 6,1981 - 7,1981 - 8,1981 - 9,1981 - 10,1981 - 11,1981 - 12,1982 - 1,1982 - 2,1982 - 3,1982 - 4,1982 - 5,1982 - 6,1982 - 7,1982 - 8,1982 - 9,1982 - 10,1982 - 11,1982 - 12,1983 - 1,1983 - 2,1983 - 3,1983 - 4,1983 - 5,1983 - 6,1983 - 7,1983 - 8,1983 - 9,1983 - 10,1983 - 11,1983 - 12,1984 - 1,1984 - 2,1984 - 3,1984 - 4,1984 - 5,1984 - 6,1984 - 7,1984 - 8,1984 - 9,1984 - 10,1984 - 11,1984 - 12,1985 - 1,1985 - 2,1985 - 3,1985 - 4,1985 - 5,1985 - 6,1985 - 7,1985 - 8,1985 - 9,1985 - 10,1985 - 11,1985 - 12,1986 - 1,1986 - 2,1986 - 3,1986 - 4,1986 - 5,1986 - 6,1986 - 7,1986 - 8,1986 - 9,1986 - 10,1986 - 11,1986 - 12,1987 - 1,1987 - 2,1987 - 3,1987 - 4,1987 - 5,1987 - 6,1987 - 7,1987 - 8,1987 - 9,1987 - 10,1987 - 11,1987 - 12,1988 - 1,1988 - 2,1988 - 3,1988 - 4,1988 - 5,1988 - 6,1988 - 7,1988 - 8,1988 - 9,1988 - 10,1988 - 11,1988 - 12,1989 - 1,1989 - 2,1989 - 3,1989 - 4,1989 - 5,1989 - 6,1989 - 7,1989 - 8,1989 - 9,1989 - 10,1989 - 11,1989 - 12,1990 - 1,1990 - 2,1990 - 3,1990 - 4,1990 - 5,1990 - 6,1990 - 7,1990 - 8,1990 - 9,1990 - 10,1990 - 11,1990 - 12,1991 - 1,1991 - 2,1991 - 3,1991 - 4,1991 - 5,1991 - 6,1991 - 7,1991 - 8,1991 - 9,1991 - 10,1991 - 11,1991 - 12,1992 - 1,1992 - 2,1992 - 3,1992 - 4,1992 - 5,1992 - 6,1992 - 7,1992 - 8,1992 - 9,1992 - 10,1992 - 11,1992 - 12,1993 - 1,1993 - 2,1993 - 3,1993 - 4,1993 - 5,1993 - 6,1993 - 7,1993 - 8,1993 - 9,1993 - 10,1993 - 11,1993 - 12,1994 - 1,1994 - 2,1994 - 3,1994 - 4,1994 - 5,1994 - 6,1994 - 7,1994 - 8,1994 - 9,1994 - 10,1994 - 11,1994 - 12,1995 - 1,1995 - 2,1995 - 3,1995 - 4,1995 - 5,1995 - 6,1995 - 7,1995 - 8,1995 - 9,1995 - 10,1995 - 11,1995 - 12,1996 - 1,1996 - 2,1996 - 3,1996 - 4,1996 - 5,1996 - 6,1996 - 7,1996 - 8,1996 - 9,1996 - 10,1996 - 11,1996 - 12,1997 - 1,1997 - 2,1997 - 3,1997 - 4,1997 - 5,1997 - 6,1997 - 7,1997 - 8,1997 - 9,1997 - 10,1997 - 11,1997 - 12,1998 - 1,1998 - 2,1998 - 3,1998 - 4,1998 - 5,1998 - 6,1998 - 7,1998 - 8,1998 - 9,1998 - 10,1998 - 11,1998 - 12,1999 - 1,1999 - 2,1999 - 3,1999 - 4,1999 - 5,1999 - 6,1999 - 7,1999 - 8,1999 - 9,1999 - 10,1999 - 11,1999 - 12,2000 - 1,2000 - 2,2000 - 3,2000 - 4,2000 - 5,2000 - 6,2000 - 7,2000 - 8,2000 - 9,2000 - 10,2000 - 11,2000 - 12,2001 - 1,2001 - 2,2001 - 3,2001 - 4,2001 - 5,2001 - 6,2001 - 7,2001 - 8,2001 - 9,2001 - 10,2001 - 11,2001 - 12,2002 - 1,2002 - 2,2002 - 3,2002 - 4,2002 - 5,2002 - 6,2002 - 7,2002 - 8,2002 - 9,2002 - 10,2002 - 11,2002 - 12,2003 - 1,2003 - 2,2003 - 3,2003 - 4,2003 - 5,2003 - 6,2003 - 7,2003 - 8,2003 - 9,2003 - 10,2003 - 11,2003 - 12,2004 - 1,2004 - 2,2004 - 3,2004 - 4,2004 - 5,2004 - 6,2004 - 7,2004 - 8,2004 - 9,2004 - 10,2004 - 11,2004 - 12,2005 - 1,2005 - 2,2005 - 3,2005 - 4,2005 - 5,2005 - 6,2005 - 7,2005 - 8,2005 - 9,2005 - 10,2005 - 11,2005 - 12,2006 - 1,2006 - 2,2006 - 3,2006 - 4,2006 - 5,2006 - 6,2006 - 7,2006 - 8,2006 - 9,2006 - 10,2006 - 11,2006 - 12,2007 - 1,2007 - 2,2007 - 3,2007 - 4,2007 - 5,2007 - 6,2007 - 7,2007 - 8,2007 - 9,2007 - 10,2007 - 11,2007 - 12,2008 - 1,2008 - 2,2008 - 3,2008 - 4,2008 - 5,2008 - 6,2008 - 7,2008 - 8,2008 - 9,2008 - 10,2008 - 11,2008 - 12,2009 - 1,2009 - 2,2009 - 3,2009 - 4,2009 - 5,2009 - 6,2009 - 7,2009 - 8,2009 - 9,2009 - 10,2009 - 11,2009 - 12,2010 - 1,2010 - 2,2010 - 3,2010 - 4,2010 - 5,2010 - 6,2010 - 7,2010 - 8,2010 - 9,2010 - 10,2010 - 11,2010 - 12,2011 - 1,2011 - 2,2011 - 3,2011 - 4,2011 - 5,2011 - 6,2011 - 7,2011 - 8,2011 - 9,2011 - 10,2011 - 11,2011 - 12,2012 - 1,2012 - 2,2012 - 3,2012 - 4,2012 - 5,2012 - 6,2012 - 7,2012 - 8,2012 - 9,2012 - 10,2012 - 11,2012 - 12,2013 - 1,2013 - 2,2013 - 3,2013 - 4,2013 - 5,2013 - 6,2013 - 7,2013 - 8,2013 - 9,2013 - 10,2013 - 11,2013 - 12,2014 - 1,2014 - 2,2014 - 3,2014 - 4,2014 - 5,2014 - 6,2014 - 7,2014 - 8,2014 - 9,2014 - 10,2014 - 11,2014 - 12,2015 - 1,2015 - 2,2015 - 3,2015 - 4,2015 - 5,2015 - 6,2015 - 7,2015 - 8,2015 - 9,2015 - 10,2015 - 11,2015 - 12,2016 - 1,2016 - 2,2016 - 3,2016 - 4,2016 - 5,2016 - 6,2016 - 7,2016 - 8,2016 - 9,2016 - 10
140,-75,2.5,-34.92677307,-33.31137466,-29.7161274,-23.67899704,-5.309670925,1.345664382,1.629359484,-0.078062959,-9.025328636,-17.91805649,-27.55432701,-37.17999649,-37.3019371,-28.73106766,-29.83515739,-23.05532837,-7.679347515,0.949674666,2.091614723,0.9006477,-7.341995239,-23.78160286,-24.56199837,-24.59289932,-31.94935226,-36.7242775,-30.40451241,-17.65766144,-6.75451088,1.108001709,2.113550901,0.156779602,-9.857665062,-23.13934898,-30.97899055,-33.72580338,-42.58387375,-39.84963608,-24.6409626,-20.14899635,-5.744831562,0.688671947,1.818067074,-0.978706598,-8.417329788,-23.93354225,-31.22766304,-32.85548401,-26.92999649,-29.83620453,-33.84451294,-20.96133232,-4.751927853,1.452337384,1.587102413,0.150971517,-7.980326653,-21.23418808,-29.33266258,-29.55773735,-34.46838379,-33.19035721,-36.43613052,-20.20166397,-4.41644907,1.500999808,1.461618304,-0.385804385,-12.66265869,-24.27386856,-24.85799789,-31.8148365,-34.03709793,-32.91606903,-35.4970932,-20.12799835,-6.34644556,1.528000712,1.102582335,0.206455439,-8.428331375,-17.0822525,-27.60499191,-31.62128448,-32.18451691,-33.60428619,-28.29579926,-23.18999672,-10.68257046,1.165671945,1.509679317,0.010325819,-10.96699429,-21.00354385,-29.78932953,-29.86322212,-31.80387115,-31.65413666,-36.15096283,-21.78866005,-9.133218765,-0.296326458,1.186777234,-0.416128844,-9.884327888,-21.85547638,-25.00165939,-23.23515511,-30.54322052,-28.86714172,-28.27773476,-18.99566269,-5.872571945,1.072672606,2.269356728,-1.250645041,-12.90265846,-17.14966965,-25.88466263,-33.4564476,-29.26451492,-32.37607193,-27.28450966,-24.04066277,-10.7035408,0.194003209,1.396449685,0.339678496,-10.22566605,-23.48902893,-26.86866379,-28.09870338,-30.45515823,-34.14213943,-28.91483688,-17.00765991,-9.999347687,0.545999229,1.4393543,0.285805106,-9.86133194,-20.39903069,-22.87132645,-33.91709518,-30.11903,-34.00310516,-36.21968079,-22.90533447,-7.793543816,1.499332428,1.684518456,0.615485489,-7.799002647,-21.74386406,-27.87499428,-31.19451523,-30.41677094,-34.35357285,-32.34160995,-20.86732864,-12.50709152,0.069336109,1.568706393,-0.110000066,-10.43766403,-20.69837761,-29.39933205,-33.40128708,-31.78193665,-32.66928482,-26.27354622,-24.11232948,-11.44838238,0.241335213,1.333549857,-0.578706741,-14.60233021,-22.55386543,-24.21932793,-31.40129089,-37.62516022,-35.1367836,-34.08774185,-24.75366211,-9.189352036,0.489668965,1.695482135,-0.120321929,-13.46065998,-24.32258034,-27.17466354,-28.32935143,-37.17838669,-35.30068588,-34.88967896,-25.62532806,-12.65451431,0.143665791,1.131296515,0.11742086,-11.81032848,-22.42870712,-26.16699791,-32.13645172,-31.74612617,-30.11713791,-31.87676811,-22.79232979,-10.69741631,0.778671443,1.267741442,-0.013546833,-9.185997963,-25.26387215,-21.22933197,-33.06161499,-36.39967728,-31.74821281,-33.11418915,-24.076334,-11.28063869,-0.402000606,1.538062811,0.30838713,-10.1129961,-25.90483665,-26.4679966,-30.59612465,-33.27096558,-37.18749619,-28.15419388,-20.06632805,-7.869029999,0.105339713,1.508388996,-0.098386891,-6.990662098,-20.06031227,-27.14266396,-27.77999687,-28.44096756,-32.36034393,-29.41483498,-20.82033157,-9.9861269,0.867669821,1.20000422,-0.090325132,-13.56365967,-20.57354355,-29.14632797,-31.36387062,-32.87387085,-31.12143135,-35.42354584,-25.25466537,-12.59612656,-0.654337168,0.919354916,-1.371937633,-11.80032825,-21.09128571,-25.31566429,-26.31934738,-30.77967834,-29.4535656,-32.69839096,-27.12166595,-8.763868332,-0.096001245,1.12451458,-0.048062243,-11.68999577,-20.46612549,-27.16566277,-30.47547913,-36.52484512,-23.30749702,-29.10257721,-19.14766312,-6.882253647,0.806667089,1.879035473,-0.826772571,-10.02066231,-23.73192978,-27.95999718,-28.60870743,-26.40451622,-34.82241058,-28.04322433,-25.96566772,-13.58805752,-0.542668343,1.005163431,-0.323543668,-8.992666245,-18.77709579,-25.18532944,-28.83580399,-28.04967499,-31.42321396,-28.35289955,-17.17666054,-9.207089424,0.796331823,0.9699983,-0.321932137,-13.77866459,-22.74709511,-24.62565994,-31.92160988,-24.11709213,-29.63892746,-30.43774033,-21.70899582,-9.577738762,-0.502665877,1.464839339,0.097423799,-7.845998287,-20.48321724,-29.12399864,-34.8854866,-32.26676941,-31.43499565,-31.03096581,-23.13665962,-11.44515705,-0.038670663,1.356125951,-1.434508562,-13.46999645,-26.73516083,-30.7539959,-29.87548065,-29.15000153,-24.46965027,-25.52677536,-21.89266396,-12.03063965,-0.019662229,1.093226314,0.011613406,-9.00899601,-23.72515869,-33.88499451,-30.60257912,-23.33225822,-34.61535263,-33.62257767,-24.65366745,-9.3393507,0.836000621,2.057739019,0.263548881,-12.19433022,-20.63741302,-28.4276619,-33.25032425,-31.77097511,-34.15749741,-31.65193176,-21.98899269,-8.260315895,0.222669408,1.509033561,-0.510322988,-11.01333237,-21.1748333,-26.92933083,-29.8893528,-34.91225815,-40.09999847,-29.75580215,-23.86799431,-9.264836311,-0.159665674,1.351935148,0.328062981,-10.16233158,-23.33192825,-29.5016613,-30.78419304,-26.16515541,-30.58862114,-28.15967369,-21.04833984,-7.638060093,0.298331827,1.420648456,-1.726448655,-12.22832775,-18.83451462,-28.27232933,-31.30966949,-34.23741531,-30.11071396,-28.07128716,-19.91066551,-9.864833832,0.509999633,0.948708892,-0.089997582,-8.868333817,-18.75064278,-27.35866165,-29.46355057,-29.35709,-32.32071304,-30.60354424,-25.06666183,-9.952257156,0.1396669,1.067097306,0.352579534,-8.814332962,-18.05838394,-23.39966011,-27.99289894,-33.72290421,-32.53070831,-25.88096619,-25.3576622,-7.214512825,-0.235999361,1.75547874,0.729358435,-13.52632618,-22.6899929,-28.90333366,-29.52580643,-28.14451599,-27.56171989,-33.89548111,-23.01833153,-9.631288528,0.198668346,1.237739682,-0.415159136,-9.111664772,-18.85418701,-25.03532982,-27.0496769,-28.63935089,-31.1053524,-34.21870804,-21.55999374,-9.761606216,0.623330712,1.67258203,-0.549351871,-11.38566208,-24.1680584,-27.63799286,-25.33612251,-33.12644958,-33.57035828,-34.94128799,-25.5063343,-9.01386261,0.163001463,1.021291494,-0.473871171,-11.71432877,-19.39386368,-25.03266335,-25.33483505,-30.89193344,-33.11821365,-34.29935074,-19.20999336,-9.309029579,0.48966679,1.283224583,-0.59741801,-17.88532829,-24.36612701,-29.16599464,-30.93451691,-30.77064133,-30.24551582,-33.29613113,-24.09100151,-6.982253075,0.438001513,1.650327086,-0.040643532,-10.95666504,-24.50451279,-26.76199532,-28.34483719,-34.22806168,-30.62321091,-30.50257874,-23.55066681,-5.161932468,0.244334877,1.083547235,0.548713028,-6.946330547,-20.14354134,-30.83432961,-28.11192703,-21.59450912,-24.92713356,-28.54225349,-19.66132927,-3.983873367,0.95966804,1.105810404,0.927418232,-8.61199379,-23.9361248,-27.18299294,-31.22161102,-26.79225349,-33.79821396,-31.74161339,-25.47900009,-5.061931133,0.646332979,1.778385758,0.641615391,-6.377669811,-20.18289757,-28.03499603,-29.00484085,-31.21323013,-29.88344955,-24.15999413,-20.2393322,-10.5577364,0.171004489,1.349678636,-0.551932216,-9.085328102,-21.96805954,-25.27466583,-27.08257675,-31.72161102,-29.4285717,-35.78321838,-20.39266205,-6.799349785,0.925000072,1.818070054,0.194520071,-7.99799633,-20.92289925,-25.70399284,-32.01580048,-29.5377388,-29.14570999,-34.61322403,-22.83899307,-9.34805584,0.452336818,1.543870807,-0.211615905,-11.72599506,-15.99805737,-27.51632881,-31.42032242,-30.09547806,-27.2467804,-31.28096581,-15.59999275,-6.656768799,0.13500157,2.072255135,-0.361611605,-9.122665405,-15.77353668,-25.03899384,-32.24709702,-32.26096725,-31.92689323,-33.48548508,-17.34199142,-6.098062992,0.272335738,1.273546576,-0.125481322,-10.34166241,-20.47805977,-18.38366318,-30.21386528,-35.5006485,-31.32143211,-22.4858036,-22.71966553,-9.574513435,-0.140330732,1.155165076,-1.630964041,-7.496328354,-17.37160873,-24.8999958,-29.14870453,-27.29612732,-32.41427994,-30.17161179,-19.81532478,-9.727089882,0.840335131,1.541936517,0.447097421,-8.447995186,-18.5799942,-22.72965622,-28.97805977,-29.40838432,-30.13606262,-28.79580116,-19.86966324,-8.339996338,-0.336665541,1.803871632,0.767101943,-8.4579916,-17.6748333,-22.61599541,-24.79418945,-29.16419029,-29.62654877,-26.67064667,-20.55466461,-10.01063728,-0.009332018,1.346777916,-0.563867569,-9.98265934,-16.47773361,-25.83899498,-26.79741669,-27.90645027,-27.92999268,-32.0309639,-23.02566528,-11.87805939,-0.327661842,1.127744198,-0.586447656,-8.693325996,-16.98321915,-22.90833282,-24.00741768,-26.86806107,-32.02142715,-23.8170948,-23.91599846,-6.526767731,0.016671734,1.69355166,1.00871563,-7.48699379,-15.87580013,-24.54465866,-24.06096458,-27.80741882,-34.60071182,-29.67677116,-19.16832733,-6.760962009,0.044003468,2.02226305,-0.253224105,-6.837997913,-16.24386024,-21.55465698,-27.09483528,-26.82128716,-29.60240555,-28.07128525,-17.05899048,-6.278062344,1.023333788,2.443550348,0.46709922,-8.83565712,-19.18708992,-26.20799637,-24.92450905,-23.53354454,-26.73892212,-29.18806458,-21.42733002,-4.98321867,1.586999536,2.28645277,0.466449976,-7.184328079,-14.93612099,-22.73599815,-24.25999641,-18.4361248,-30.9478569,-26.79773331,-12.49432468,-5.650641918,0.410002768,2.270647764,-1.64483881,-6.212327003,-14.33579922,-21.73532677,-31.79644585,-31.59354591,-26.17749596,-28.13999748,-17.09998894,-9.38322258,0.934999764,1.765165687,0.587103188,-5.299328327,-10.75064373,-22.55965805,-23.06838226,-34.32709122,-28.94033623,-29.15032387,-17.38898849,-6.145152092,0.223667428,2.061613321,0.143874675,-7.044328213,-16.7887001,-21.88766289,-25.21547699,-24.91903305,-28.0574913,-28.80870819,-20.40266228,-5.093225479,0.123670392,1.574515581,0.217099205,-5.613329887,-11.73386669,-24.18266487,-26.95709229,-34.78096771,-26.86428261,-26.72902679,-15.48365784,-5.89031601,0.714337289,1.085485339,0.398711085,-6.840330124,-16.6403141,-26.21733284,-27.39258003,-27.82257652,-26.55535316,-25.44709206,-17.29299545,-7.53224802,1.111003757,2.468390703,0.865489602,-9.448659897,-15.61806011,-23.86333084,-25.50516319,-25.89225197,-26.19999504,-27.7274189,-18.68432999,-9.384186745,0.852672577,2.310968876,0.731614769,-5.010661602,-17.22386551,-20.75933075,-30.26451492,-25.68805885,-33.90856552,-24.34676933,-16.15965843,-7.434508324,-0.484659582,2.196132898,-0.409347266,-6.134994507,-17.76095772,-24.74932861,-23.88031387,-26.4412899,-26.53284836,-24.32193375,-18.62366295,-8.909020424,-0.780328929,1.148712754,-0.05999361,-6.854328632,-13.7496748,-22.92751694,-24.36291313,-29.60000801,-26.3071537,-25.23711014,-14.9633379,-10.39838791,1.299994826,2.712895393,-0.027423408,-7.975842953,-12.97420025,-22.43334579,-24.84356117,-20.71291733,-20.95690155,-23.84194183,-19.14500999,-5.087910652,0.543325841,2.028218985,-0.445972055,-6.488341808,-12.5604887
